date,frequency,period_1,june,sdr,end_of_period,gbp,eur,sf,100_hkd,100_jpy,cny,sgd,100_idr,100_thb
2012-02-08,Daily,400.8493616999999,8,4.6767871,3.004,4.77470805,3.979249,329.097335,38.7435434,3.89800925,0.47716625,2.4166375,0.03342235,9.7485038
2012-02-09,Daily,400.93578104999995,9,4.70977575,3.007,4.7542176,3.9847263,329.101505,38.775485,3.89735055,0.47750625,2.41409775,0.0336543,9.78046255
2012-02-10,Daily,404.48977830000007,10,4.6937607,3.0325,4.7901375,4.0227635,332.18323,39.09372405,3.9083656,0.4817928,2.41518115,0.0337132,9.8346098
2012-02-13,Daily,403.4879973999999,13,4.7249265,3.0255,4.77771865,4.0081828,331.30755,39.0095173,3.89833825,0.4800248,2.41239175,0.03353295,9.8103144
2012-02-14,Daily,404.15295745,14,4.69555465,3.045,4.7824773,4.0066113,331.66327,39.26726955,3.90835615,0.4833487,2.40978245,0.03372095,9.8575664
2012-02-15,Daily,403.029669,15,4.71706435,3.0335,4.7688139,3.9958781,330.77096,39.1227538,3.86162665,0.4815615,2.41088845,0.03355645,9.8330658
2012-02-16,Daily,402.46416784999997,16,4.68706875,3.0545,4.7885401,3.97986115,329.84196,39.3897783,3.89579795,0.48489135,2.4114794,0.03395775,9.8963331
2012-02-17,Daily,404.1905265499999,17,4.6664046,3.0485,4.81830705,4.0026808,331.665285,39.31138995,3.85495825,0.48398495,2.41714325,0.0337694,9.8881033
2012-02-20,Daily,402.19360479999995,20,4.6694934,3.0215,4.7969337,3.99245925,330.200605,38.96723675,3.7963315,0.4799498,2.41122045,0.03345145,9.8244235
2012-02-21,Daily,404.0984013,21,4.67712045,3.0235,4.7892243,4.0088588,332.070345,38.98624305,3.7962212,0.4798369,2.4107009,0.03339965,9.82295105
2012-02-22,Daily,403.58529331000005,22,4.67051011,3.0255,4.77650835,4.00364445,331.525335,39.01479805,3.78731975,0.48056615,2.4046261,0.0333941,9.86309125
2012-02-23,Daily,404.71395895,23,4.654407,3.02455,4.73977275,4.0090412,332.66067499999997,38.9980215,3.7752615,0.48006825,2.40262975,0.03342055,9.93611145
2012-02-24,Daily,405.22713205,24,4.6861775,3.0075,4.73425635,4.02042615,333.425775,38.7821816,3.747898,0.477525,2.3995695,0.0331588,9.91266415
2012-02-27,Daily,408.77843275000004,27,4.6754808,3.0175,4.78650975,4.0586886,336.793385,38.90987975,3.7140752,0.47886945,2.40122565,0.033123,9.90969555
2012-02-28,Daily,407.32784649999996,28,4.6641,3.011,4.7689726,4.0430205,335.45018,38.82431135,3.7529605,0.4780048,2.40265005,0.0329251,9.8997216
2012-02-29,Daily,407.2398716,29,4.668,3.0,4.77975025,4.04325025,335.514245,38.68571865,3.7269405,0.47661415,2.40481045,0.03299795,9.9075444
2012-03-01,Daily,403.43399368,1,4.64681228,3.0,4.77615025,4.00065025,331.8768,38.681727,3.70027845,0.4762207,2.4014412,0.0330034,9.84091015
2012-03-02,Daily,402.0319451,2,4.6588152,2.99775,4.7809618,3.9889561,330.530965,38.65221825,3.67980195,0.4759769,2.40165895,0.0329153,9.83192565
2012-03-05,Daily,401.46269534999993,5,4.6597573,3.016,4.7705585,3.9794617,329.7437,38.860722,3.69223345,0.4783733,2.39993665,0.033034,9.82891845
2012-03-06,Daily,402.58624255,6,4.66512705,3.0215,4.7904374,3.98792715,330.74287,38.9193021,3.709411,0.4788507,2.3974457,0.03294985,9.8404216
2012-03-07,Daily,402.08415855000004,7,4.6464817,3.0295,4.76510085,3.9800057,330.136795,39.02435995,3.75100615,0.47978405,2.40045965,0.0330191,9.8376464
2012-03-08,Daily,401.26821974999996,8,4.63650295,3.017,4.7508703,3.97323845,329.54676,38.86133975,3.71277415,0.47792925,2.40092415,0.0330088,9.85787195
2012-03-09,Daily,402.04721705,9,4.66408145,3.0035,4.7512371,3.98474375,330.509015,38.7173717,3.6708635,0.47627735,2.39934505,0.0329151,9.83786705
2012-03-12,Daily,400.06012015000005,12,4.6380025,3.0245,4.7402993,3.96103665,328.25054,38.9860672,3.67608645,0.47821965,2.4012546,0.0330276,9.8710862
2012-03-13,Daily,402.24983140000006,13,4.66104375,3.0215,4.7316693,3.9836969,330.43528000000003,38.9428783,3.67288735,0.4777831,2.40622845,0.03296785,9.8838964
2012-03-14,Daily,400.8608139,14,4.6856255,3.0375,4.76705295,3.97213905,328.78721,39.13572915,3.6536967,0.479411,2.4104281,0.03304325,9.8989782
2012-03-15,Daily,401.04267965,15,4.66955,3.0605,4.78998885,3.98783165,328.609075,39.42927255,3.6369589,0.4833539,2.41421555,0.03329345,9.9286398
2012-03-16,Daily,403.0214684500001,16,4.6733775,3.05,4.7950579,3.99412775,330.677115,39.29374395,3.6612457,0.482366,2.42140475,0.0333152,9.9397147
2012-03-19,Daily,405.56360435000005,19,4.704742,3.0525,4.8343971,4.0204479,333.078795,39.32569905,3.6570032,0.48304785,2.427436,0.033297,9.94623925
2012-03-20,Daily,408.21950495000004,20,4.743182,3.059,4.85509215,4.04873995,335.54563,39.40639395,3.66676715,0.4840841,2.4308647,0.03339525,9.9463557
2012-03-21,Daily,412.6528706000001,21,4.74050475,3.086,4.90103145,4.0945051,339.40068,39.7488334,3.6876383,0.4877972,2.44300275,0.03362575,10.0292519
2012-03-22,Daily,411.0676257,22,4.733195,3.08025,4.887125,4.0744008,337.95056,39.6727267,3.7011124,0.48752795,2.4366179,0.0335448,10.01056515
2012-03-23,Daily,410.23690955,23,4.7316405,3.0775,4.8693749,4.0649161,337.18646,39.62352835,3.71791045,0.48831775,2.4371415,0.0336064,10.0065136
2012-03-26,Daily,410.88143825000003,26,4.733169,3.0705,4.87226955,4.07317185,337.956095,39.52729515,3.7148389,0.4870756,2.43632555,0.03343865,9.977259
2012-03-27,Daily,412.68061705,27,4.71933,3.0695,4.8995362,4.09854995,339.715605,39.5215447,3.703324,0.48645395,2.4382406,0.0334096,9.99512305
2012-03-28,Daily,411.71867145,28,4.7469695,3.0645,4.89078885,4.08482535,338.843525,39.46911,3.69773765,0.4858348,2.43775385,0.0333824,9.96424405
2012-03-29,Daily,412.1267403499999,29,4.74006,3.0685,4.8813701,4.0889299,339.210755,39.5155382,3.71264395,0.4863109,2.43948025,0.03340415,9.9497479
2012-03-30,Daily,412.67392514999995,30,4.73382145,3.068,4.9008235,4.09547335,339.7188,39.51317035,3.7396395,0.48696485,2.4405384,0.03340595,9.9432878
2012-04-02,Daily,411.0613309,2,4.718304,3.05605,4.88448505,4.07508995,338.433095,39.3572372,3.67645205,0.4852067,2.434324,0.03331755,9.9077694
2012-04-03,Daily,410.29400835,3,4.7422635,3.048,4.8900592,4.06633695,337.728625,39.25053265,3.71934135,0.4839632,2.4354783,0.03329695,9.89611125
2012-04-04,Daily,408.2121695000001,4,4.71779,3.0615,4.86441765,4.04163945,335.56205,39.4259016,3.69969815,0.48610675,2.4358523,0.03343165,9.88378195
2012-04-05,Daily,407.32281825,5,4.704,3.0635,4.87096515,4.0275837,334.644295,39.45013275,3.7255265,0.48559545,2.4355056,0.03344985,9.88226425
2012-04-06,Daily,405.73835685,6,4.725505,3.0625,4.85605335,4.0025346,333.09769,39.43547775,3.72272545,0.48536765,2.4330667,0.0336169,9.88381945
2012-04-09,Daily,406.87119939999997,9,4.719353,3.0725,4.87329255,4.0119171,333.985615,39.5619541,3.7724854,0.4871417,2.43733225,0.0335152,9.9160931
2012-04-10,Daily,408.08911029999996,10,4.734711,3.0685,4.8878141,4.029708,335.22702999999996,39.5135031,3.76087935,0.48642655,2.4358983,0.03345695,9.91118295
2012-04-12,Daily,408.23729304999995,12,4.717749,3.0705,4.8906927,4.0324878,335.244075,39.54944305,3.79613125,0.4868439,2.4451525,0.0334423,9.97077555
2012-04-13,Daily,407.93054830000005,13,4.73893875,3.0595,4.8768433,4.028597,335.14081500000003,39.413342,3.7752964,0.4856889,2.44956055,0.0333497,9.9286167
2012-04-16,Daily,405.48970455,16,4.708608,3.07125,4.8602535,3.99861415,332.530335,39.58612725,3.7977621,0.4864114,2.4501404,0.0334559,9.96674685
2012-04-17,Daily,407.43290375,17,4.722375,3.0655,4.8704667,4.02070995,334.53378499999997,39.4992863,3.81020495,0.4863403,2.4508321,0.03338785,9.9400156
2012-04-18,Daily,407.30934460000003,18,4.7213442,3.0625,4.8790221,4.01907195,334.49846,39.460631,3.76297855,0.4857025,2.45274735,0.0333733,9.93351365
2012-04-19,Daily,407.6558215,19,4.7278,3.0678,4.91737685,4.02434015,334.73001999999997,39.52943095,3.76671445,0.48646205,2.4507117,0.0334256,9.92173975
2012-04-20,Daily,408.6300430500001,20,4.730044,3.07,4.9287316,4.0345942,335.64755,39.55319115,3.7634084,0.48678005,2.45344905,0.03343865,9.92885595
2012-04-23,Daily,409.21515985,23,4.73701,3.0635,4.93912825,4.0413695,336.315825,39.47224475,3.76837495,0.48574555,2.4523698,0.0333569,9.90623515
2012-04-24,Daily,408.97565815,24,4.73349375,3.07,4.9488403,4.03689675,335.95978,39.55777865,3.796451,0.48660645,2.4587541,0.0333986,9.89365855
2012-04-25,Daily,409.3321702,25,4.726895,3.06375,4.94473965,4.0427719,336.435715,39.4823336,3.76151105,0.48599325,2.45768525,0.0333379,9.8974376
2012-04-26,Daily,409.27598175,26,4.722174,3.0575,4.94321365,4.0433911,336.451205,39.40686845,3.76678605,0.4851404,2.46036945,0.03328075,9.9060529
2012-04-27,Daily,407.68308275000004,27,4.699666,3.0505,4.9354044,4.0265077,335.05426,39.3158875,3.74869525,0.48356165,2.4552306,0.0331973,9.88017235
2012-04-30,Daily,406.94344935000004,30,4.691696,3.034,4.94086935,4.01913995,334.527885,39.10524555,3.7837502,0.48083175,2.45231195,0.0330142,9.8747054
2012-05-02,Daily,404.9185671,2,4.68405375,3.023,4.9073873,3.9992781,332.783005,38.9692437,3.7707391,0.4797537,2.4454969,0.0328945,9.82371505
2012-05-03,Daily,403.88421495000006,3,4.692165,3.03175,4.9076455,3.985084,331.64691500000004,39.06818865,3.78000165,0.48064275,2.4425961,0.03296815,9.81625815
2012-05-04,Daily,404.8970712000001,4,4.7300175,3.037,4.91614385,3.9954774,332.51219000000003,39.13987705,3.7889091,0.48166595,2.4438731,0.0329573,9.81895995
2012-05-07,Daily,403.75072565,7,4.7146365,3.0615,4.93666905,3.97443945,330.91942,39.4355504,3.8367067,0.4851169,2.45214285,0.03317815,9.90136565
2012-05-08,Daily,404.09146810000004,8,4.7285585,3.0555,4.94120205,3.9811638,331.3812,39.36384125,3.8191368,0.4843734,2.4516572,0.03314015,9.85169495
2012-05-09,Daily,404.1860385500001,9,4.7224215,3.0685,4.949951,3.9783104,331.228545,39.53412035,3.84596195,0.48631475,2.45303465,0.0332449,9.88563405
2012-05-10,Daily,403.55539385000003,10,4.7251974,3.0685,4.95025785,3.9710995,330.621725,39.5282644,3.85441555,0.4861106,2.4532308,0.03319095,9.8634018
2012-05-11,Daily,403.50859554999994,11,4.7270435,3.0723,4.9542375,3.97017975,330.532695,39.5690598,3.8454222,0.48628885,2.45499235,0.0334491,9.8629275
2012-05-14,Daily,403.0238566,14,4.73239,3.0755,4.9406372,3.96416595,330.042545,39.60848775,3.84317415,0.4868339,2.45529365,0.0332219,9.8416071
2012-05-15,Daily,402.9107025,15,4.7683965,3.085,4.96592485,3.96021465,329.73511,39.7252078,3.8627694,0.48795535,2.45572145,0.03329735,9.83110515
2012-05-16,Daily,403.09424125000004,16,4.7234,3.1105,4.9666914,3.95826715,329.57212,40.0368139,3.86830025,0.49205875,2.45481895,0.03351835,9.8777525
2012-05-17,Daily,403.27663965,17,4.773082,3.1075,4.9479174,3.96081965,329.725865,40.0028326,3.87179195,0.4916386,2.4587573,0.0336237,9.90281145
2012-05-18,Daily,404.95416554999997,18,4.7686722,3.134,4.9416915,3.97406895,330.887435,40.34059135,3.94586185,0.4953531,2.4580401,0.03391045,9.97454105
2012-05-21,Daily,407.38040589999997,21,4.768124,3.12905,4.95438145,4.00361955,333.285455,40.295289,3.95107025,0.4947506,2.46314045,0.0337638,10.0017618
2012-05-22,Daily,406.09257805,22,4.788588,3.1205,4.934759,3.9898716,332.180135,40.1898419,3.9320824,0.4933636,2.4632936,0.03367145,9.9664715
2012-05-23,Daily,405.1510838,23,4.779841,3.138,4.9459591,3.97568935,331.012835,40.4071627,3.9446896,0.4956289,2.45712965,0.0338147,9.9603338
2012-05-24,Daily,403.17453774999996,24,4.805229,3.1405,4.92697415,3.9512204,329.00327,40.456546,3.94981855,0.4954838,2.46391095,0.03384165,9.94774325
2012-05-25,Daily,404.35793760000007,25,4.7706945,3.1655,4.95448255,3.9646307,329.77398500000004,40.77912585,3.9680356,0.4986728,2.47092405,0.0339467,9.97793985
2012-05-28,Daily,403.6245378500001,28,4.792326,3.14275,4.9363178,3.95892245,329.411465,40.4904863,3.9581241,0.4955143,2.4661595,0.0333451,9.9391273
2012-05-29,Daily,403.68800060000007,29,4.789802,3.157,4.9489137,3.95714175,329.23146,40.6701499,3.97231935,0.49723975,2.4702669,0.03314465,9.9605626
2012-05-30,Daily,402.21128895000004,30,4.808002,3.1595,4.93308555,3.9375271,327.765995,40.69737625,3.97771655,0.49712065,2.467974,0.0330148,9.93397705
2012-05-31,Daily,402.57045830000004,31,4.808595,3.182,4.92303145,3.93629315,327.72028,40.983502,4.0408916,0.4993135,2.4699223,0.0332672,9.9733621
2012-06-01,Daily,402.304846,1,4.816188,3.1845,4.8963282,3.93206175,327.370955,41.02811905,4.05849795,0.5000471,2.47311025,0.0340225,10.0110162
2012-06-04,Daily,405.65015070000004,4,4.8317655,3.198,4.9146867,3.96759895,330.371945,41.20762415,4.090561,0.5022498,2.4801275,0.0337253,10.0518668
2012-06-05,Daily,408.20152965,5,4.796515,3.1935,4.9167129,3.99922035,332.93374,41.15865555,4.07646235,0.50198845,2.48337835,0.0337402,10.1076165
2012-06-06,Daily,405.4731852,6,4.791671,3.1765,4.9013398,3.97062515,330.558365,40.94377705,4.0272593,0.49901815,2.48057495,0.0335074,10.0905474
2012-06-07,Daily,406.13579065,7,4.827094,3.167,4.9020413,3.9796524,331.362925,40.82132555,3.9916816,0.4979325,2.48246145,0.03371845,10.0699584
2012-06-08,Daily,406.65927585000003,8,4.778395,3.182,4.9274864,3.9845008,331.73483500000003,41.0162562,4.0070529,0.49956045,2.4811888,0.03383305,10.01416725
2012-06-11,Daily,407.30221544999995,11,4.822396,3.1645,4.92016475,3.99692195,332.59765,40.7914667,3.9752533,0.49700025,2.47797675,0.0335312,10.02535455
2012-06-12,Daily,405.8590345,12,4.8136095,3.181,4.9275286,3.9745007,330.92334,40.994646,4.0002518,0.4992153,2.47973195,0.0336614,10.03154925
2012-06-13,Daily,405.89298935000005,13,4.819062,3.1815,4.94834655,3.97432995,330.889285,41.0087527,3.99460155,0.499529,2.48225035,0.03364885,10.0616834
2012-06-14,Daily,408.2072552000001,14,4.802688,3.183,4.9419261,4.0021453,333.141515,41.02729365,4.00805945,0.49985865,2.48477835,0.0336204,10.0823703
2012-06-15,Daily,408.1125361499999,15,4.781812,3.168,4.9237061,4.00340175,333.33338499999996,40.83342475,4.0068308,0.49774935,2.48159255,0.033462,10.04917185
2012-06-18,Daily,407.19317495000007,18,4.79864,3.148,4.9455082,3.9973307,332.73440500000004,40.576161,3.9795219,0.49550225,2.4815736,0.0333476,10.0031847
2012-06-19,Daily,405.99469305,19,4.7994,3.157,4.95175495,3.9816087,331.356635,40.6869227,3.99696195,0.4966609,2.4913201,0.03347845,10.0429503
2012-06-20,Daily,407.93176289999997,20,4.830318,3.1575,4.96453755,4.0019736,333.227835,40.69546455,4.00443955,0.49680595,2.4893573,0.03335095,10.03018045
2012-06-21,Daily,409.24743425,21,4.85199,3.1695,4.9697763,4.016232,334.37089000000003,40.8488109,3.98203455,0.4980006,2.49409905,0.0334601,10.01264075
2012-06-22,Daily,408.5669660500001,22,4.830417,3.19,4.97911175,4.00424775,333.420495,41.109572,3.97161425,0.50118625,2.4967716,0.0336765,10.02987395
2012-06-25,Daily,408.3133441999999,25,4.830462,3.1905,4.973511,4.00184445,333.1941,41.1152208,3.97198925,0.50065125,2.49199415,0.0336551,10.0094162
2012-06-26,Daily,407.97293930000006,26,4.832688,3.19475,4.9772612,3.99599355,332.71718500000003,41.17927655,4.01703825,0.5019522,2.4940475,0.03369995,10.0290471
2012-06-27,Daily,407.39184439999997,27,4.82647,3.192,4.9900539,3.989681,332.18863999999996,41.14038335,4.0183802,0.5014926,2.49696885,0.03365315,10.01412135
2012-06-28,Daily,407.604037,28,4.816145,3.19,4.9738482,3.9935611,332.447585,41.1164608,4.01788605,0.50145805,2.5008821,0.03364985,10.01256085
2012-06-29,Daily,409.22871615,29,4.80889,3.1895,4.9804047,4.01334815,334.03159,41.11558135,4.0197875,0.5017738,2.50431935,0.0336446,10.0298767
2012-07-02,Daily,407.92625100000004,2,4.7947235,3.17,4.9640616,4.00228375,333.10580500000003,40.8713217,3.97317805,0.49936595,2.4991134,0.03375035,10.0126477
2012-07-03,Daily,405.5153961,3,4.77665375,3.1565,4.9549161,3.9760853,330.956815,40.7019853,3.95799445,0.49683235,2.49772505,0.03354415,10.00634465
2012-07-04,Daily,404.44404345000004,4,4.8005465,3.14875,4.9344065,3.9633318,330.005875,40.60755085,3.94555585,0.4960185,2.49327015,0.0336226,10.0151157
2012-07-05,Daily,404.65916244999994,5,4.804679,3.1645,4.9328229,3.9641693,329.97918999999996,40.80698545,3.9638005,0.4980837,2.49851965,0.0337457,10.01266625
2012-07-06,Daily,401.8601189499999,6,4.8050695,3.1735,4.9278111,3.9289519,327.063875,40.9277926,3.96910775,0.4985547,2.50009865,0.0337427,10.03161505
2012-07-09,Daily,401.28246925,9,4.794752,3.1885,4.9383491,3.91834795,326.239355,41.1249563,4.0036421,0.50025495,2.5058945,0.03379445,10.0346229
2012-07-10,Daily,401.14007280000004,10,4.7956825,3.188,4.9418786,3.9161394,326.0881,41.11161405,4.0100636,0.50067535,2.50688065,0.0337623,10.04727635
2012-07-11,Daily,400.1173830499999,11,4.793425,3.1865,4.9454483,3.9047374,325.086795,41.09386025,4.0167657,0.50040045,2.5147982,0.033684,10.04096875
2012-07-12,Daily,399.42277329999996,12,4.7765635,3.185,4.9405722,3.89812165,324.486815,41.0713379,3.99423155,0.5000275,2.5144078,0.0336628,10.0220334
2012-07-13,Daily,398.90765525000006,13,4.764,3.1865,4.9186817,3.89071665,323.97949,41.08485295,4.01651275,0.49974125,2.5099452,0.03361995,10.0235948
2012-07-16,Daily,398.48825249999993,16,4.744661,3.176,4.9456674,3.88758295,323.68541999999997,40.946832,4.0154246,0.498118,2.51077145,0.0334933,10.0442818
2012-07-17,Daily,398.38990925,17,4.7535425,3.161,4.95186525,3.88882035,323.82326,40.75344415,4.00659165,0.4958937,2.506244,0.03339675,10.0158509
2012-07-18,Daily,397.4727872,18,4.7352015,3.1585,4.9430528,3.87927,323.021115,40.71727415,3.99582615,0.49565315,2.5061502,0.033388,9.98735625
2012-07-19,Daily,396.68037625000005,19,4.756232,3.1505,4.93305305,3.8710195,322.35132000000004,40.61990385,4.00929065,0.49453745,2.5070626,0.03326825,9.9541889
2012-07-20,Daily,396.48226229999995,20,4.7731075,3.154,4.95335735,3.86822355,322.06686,40.6652928,4.01246795,0.4949237,2.51435015,0.03328765,9.94639165
2012-07-23,Daily,394.5780556499999,23,4.76475,3.1715,4.9392944,3.8419554,319.88505,40.8896058,4.0569241,0.49668775,2.51456965,0.0334547,9.98426385
2012-07-24,Daily,395.51847849999996,24,4.767385,3.1765,4.93183435,3.85198295,320.72904,40.9495828,4.05890695,0.4973306,2.52243395,0.0334809,10.000001
2012-07-25,Daily,394.8222686,25,4.75425,3.1825,4.93494415,3.8423916,319.945785,41.02402155,4.06891365,0.4979737,2.5237913,0.0335353,10.01416235
2012-07-26,Daily,394.76007265000004,26,4.74888,3.1695,4.9046433,3.84444525,320.119255,40.85802565,4.05696055,0.4964406,2.5221822,0.03341595,10.00632415
2012-07-27,Daily,397.55205795,27,4.7568775,3.1575,4.95143385,3.87977835,323.017945,40.7028084,4.0361757,0.4950301,2.52277175,0.03330705,9.99843025
2012-07-30,Daily,396.843011,30,4.738008,3.15025,4.95345335,3.87260245,322.45770500000003,40.61851405,4.01843325,0.4939593,2.52666885,0.033213,9.98020375
2012-07-31,Daily,395.76308845000005,31,4.70119,3.144,4.94346855,3.8627186,321.53828,40.54393985,4.0217462,0.4928595,2.5244902,0.0331471,9.95724845
2012-08-01,Daily,392.8631908,1,4.717024,3.1175,4.8851228,3.83343395,319.18714,40.20635245,3.99577065,0.48943805,2.5032125,0.03293715,9.89525925
2012-08-02,Daily,392.63398735,2,4.719804,3.128,4.8621635,3.8311746,318.825855,40.33422815,3.9872533,0.49075135,2.5081187,0.03300105,9.9136377
2012-08-03,Daily,391.44300434999997,3,4.6799885,3.134,4.86381155,3.8158021,317.57626,40.41498285,4.0074174,0.49177375,2.5113186,0.03305215,9.91459745
2012-08-06,Daily,393.5297588000001,6,4.685445,3.1055,4.8497043,3.84802535,320.15468500000003,40.0482321,3.95857365,0.48759235,2.5020151,0.0328104,9.85717555
2012-08-07,Daily,393.88289215000003,7,4.6910565,3.105,4.8408505,3.85051065,320.49975,40.03920215,3.96653175,0.48747945,2.50161145,0.03278775,9.86811195
2012-08-08,Daily,393.16523215,8,4.677225,3.1005,4.8415863,3.843225,319.91955,39.9824628,3.9491792,0.486922,2.4936665,0.03273855,9.8381768
2012-08-09,Daily,392.4320218499999,9,4.6926698,3.0975,4.8564156,3.83424045,319.214815,39.9342501,3.95190135,0.4874652,2.49205535,0.03268095,9.83802805
2012-08-10,Daily,391.97700715,10,4.696461,3.11185,4.8613324,3.82524205,318.51092,40.12054865,3.95834235,0.48900015,2.49627055,0.03284275,9.87419725
2012-08-13,Daily,392.79647615,13,4.71573,3.1185,4.8879372,3.83294865,319.109755,40.20576755,3.98250485,0.4904614,2.5042167,0.032913,9.9157418
2012-08-14,Daily,394.72801680000003,14,4.72177,3.123,4.8993627,3.85456315,320.93318,40.26196815,3.98214955,0.4908603,2.50762875,0.03293615,9.92059805
2012-08-15,Daily,394.6928679,15,4.722938,3.127,4.9009473,3.853715,320.84961500000003,40.3130167,3.9697857,0.4916087,2.5043048,0.03295055,9.92698615
2012-08-16,Daily,394.45197885000005,16,4.719051,3.134,4.91050845,3.84949255,320.51552000000004,40.40221845,3.9550735,0.49215605,2.50439575,0.03297215,9.93659095
2012-08-17,Daily,396.10957234999995,17,4.724244,3.1335,4.92789915,3.8690893,322.14468,40.397074,3.9484629,0.4924255,2.50259635,0.033019,9.93658215
